http://160.94.51.142/meded/cardio_lab02/_images/Slide20.jpg,"Infective Endocarditis","Infective endocarditis of a floppy mitral valve."
http://160.94.51.142/meded/cardio_lab02/_images/Slide21.jpg,"Infective Endocarditis","Bacterial vegetations on an aortic valve."
http://160.94.51.142/meded/cardio_lab02/_images/Slide22.jpg,"Infective Endocarditis","Infective vegetations superimposed on a mitral valve previously damaged by rheumatic heart disease."
http://160.94.51.142/meded/cardio_lab02/_images/Slide23.jpg,"Infective Endocarditis","Acute bacterial endocarditis due to a virulent organism has produced perforation of a normal aortic valve cusp."
http://160.94.51.142/meded/cardio_lab02/_images/Slide24.jpg,"Infective Endocarditis","Infection of a St Jude Medical aortic bileaflet mechanical prosthesis."
http://160.94.51.142/meded/cardio_lab02/_images/Slide25.jpg,"Infective Endocarditis","Infective bacterial endocarditis involving the mitral valve. There was a hole in the valve at the center of the vegetation causing insufficiency."
http://160.94.51.142/meded/cardio_lab02/_images/Slide26.jpg,"Infective Endocarditis","Friable pieces of infectious material can break off a valve vegetation and embolize to other organs. In this case, there were multiple abscesses found in the spleen."
http://160.94.51.142/meded/cardio_lab02/_images/Slide27.jpg,"Infective Endocarditis","Additional picture of splenic abscess."
http://160.94.51.142/meded/cardio_lab02/_images/Slide28.jpg,"Infective Endocarditis","Additional picture of splenic abscess."
http://160.94.51.142/meded/cardio_lab02/_images/Slide29.jpg,"Mitral Stenosis","Mitral stenosis."
http://160.94.51.142/meded/cardio_lab02/_images/Slide30.jpg,"Mitral Stenosis","Mitral stenosis: marked chordal fusion and cuspal thickening is seen."
http://160.94.51.142/meded/cardio_lab02/_images/Slide31.jpg,"Mitral Stenosis","Fish mouth orifice in a case of mitral stenosis viewed from the left atrium. The lumen of the valve is reduced to a slit. The yellow irregularities on the valve are due to secondary calcification that prevents a valvotomy being performed (valve replacement is indicated). Rheumatic heart disease is by far the most common cause of mitral stenosis."
http://160.94.51.142/meded/cardio_lab02/_images/Unknown1-1.jpg,"Unknown Cardio Case 1","Case details will be available in lab between cardio lab 2 and cardio lab 3."
http://160.94.51.142/meded/cardio_lab02/_images/Unknown1-2.jpg,"Unknown Cardio Case 1","Case details will be available in lab between cardio lab 2 and cardio lab 3."
http://160.94.51.142/meded/cardio_lab02/_images/Unknown1-3.jpg,"Unknown Cardio Case 1","Case details will be available in lab between cardio lab 2 and cardio lab 3."
http://160.94.51.142/meded/cardio_lab02/_images/Unknown1-4.jpg,"Unknown Cardio Case 1","Case details will be available in lab between cardio lab 2 and cardio lab 3."
http://160.94.51.142/meded/cardio_lab02/_images/Unknown1-5.jpg,"Unknown Cardio Case 1","Case details will be available in lab between cardio lab 2 and cardio lab 3."
http://160.94.51.142/meded/cardio_lab03/_images/Slide08.jpg,"Ventricular Septal Defect","Diagram of a VSD. An isolated VSD will primarily cause a left to right shunting of blood and thus will not cause cyanosis initially. This defect is hardly benign as the high pressure of blood shunted into the pulmonary artery has deleterious effects on the pulmonary vasculature. The development of pulmonary vascular disease increases pulmonary vascular resistance and the shunt may reverse direction (Eisenmenger shunt)."
http://160.94.51.142/meded/cardio_lab03/_images/Slide09.jpg,"Ventricular Septal Defect","90% of ventricular septal defects (VSD) occur in the membranous septum as in this case. (T.V. -> tricuspid valve, P.V. -> Pulmonary valve)"
http://160.94.51.142/meded/cardio_lab03/_images/Slide10.jpg,"Atrial Septal Defect with Pulmonary HTN","Diagram of an atrial septal defect. Notice well oxygenated blood shunting into the right atrium. From this diagram it is easy to see why people with an ASD may only present later in life."
http://160.94.51.142/meded/cardio_lab03/_images/Slide11.jpg,"Atrial Septal Defect with Pulmonary HTN","This is an atrial septal defect (D)."
http://160.94.51.142/meded/cardio_lab03/_images/Slide05.jpg,"Transposition of Great Arteries","Diagrammatic representation of transposition of great vessels, with two shunts; a patent ductus arteriosus (A), and a large VSD (B). The presence of two shunts, particularly the stable VSD shunt will portend a better prognosis as there is better mixing of blood and less systemic hypoxia. Despite having two shunts the patient with this abnormality would still require prompt surgery to correct the defect."
http://160.94.51.142/meded/cardio_lab03/_images/Slide06.jpg,"Transposition of Great Arteries","An anterior view of the heart and lungs of a 2 month-old infant with transposition of the great vessels. The aorta and pulmonary trunk are easily seen to be reversed here, with the aorta arising from the right ventricle and the pulmonary trunk from the left. Also notice the widely patent ductus arteriosus (arrow) acting as an unstable shunt to allow some oxygenated blood to get from the pulmonary artery to the systemic circulation."
http://160.94.51.142/meded/cardio_lab03/_images/Slide07.jpg,"Transposition of Great Arteries","A sagittal section through the ventricles of a heart with complete transposition of the great vessels. The anatomic switch of the aorta (A) and the pulmonary trunk (PT) is clearly evident. Also seen here is the damage done to the ventricles as a result of the altered demands placed on them. The RV has hypertrophied in response to its role in supplying the systemic circulation. The left ventricle in contrast has a very thin atrophic appearance. A patent ductus arteriosus (arrow) is present, and appears to be the sole supplier of oxygenated blood to the systemic circulation."
http://160.94.51.142/meded/cardio_lab03/_images/Slide01.jpg,"Tetralogy of Fallot","Diagram of the anatomic abnormalities and typical shunt of tetralogy of Fallot. Notice the RV hypertrophy, large VSD, over-riding aorta and the pulmonary stenosis. The shunt is a result of the large VSD (which serves to equalize pressures between the right and left ventricles) and the pulmonic stenosis which directs more blood to the systemic circulation."
http://160.94.51.142/meded/cardio_lab03/_images/Slide02.jpg,"Tetralogy of Fallot","Gross example of tetralogy of Fallot. The interior of the right ventricle is exposed showing a large perimembranous VSD (D) and an aorta (A) straddling (ie over-riding) the VSD. A probe (arrow) is positioned inside the stenotic subpulmonary infundibulum."
http://160.94.51.142/meded/cardio_lab03/_images/Slide03.jpg,"Tetralogy of Fallot","This is an example of tetralogy of Fallot opened sagittally. The aorta and its valve (A, V) clearly straddle the VSD (D) such that the aorta appears to arise equally from each ventricle. The right ventricular (RV) is clearly hypertrophic as it is nearly as thick as left ventricle (LV)."
http://160.94.51.142/meded/cardio_lab03/_images/Slide04.jpg,"Tetralogy of Fallot","The ?boot-shaped? heart is an x-ray finding associated with tetralogy of Fallot (arrow at the ?toe end? of the boot). A right sided aorta is present in ~1/3 of tetralogy patients and when seen on chest films is virtually diagnostic of tetralogy."
http://160.94.51.142/meded/cardio_lab03/_images/Slide12.jpg,"Mitral Valve Prolapse","Hemorrhoidal-like appearance of closed floppy mitral valve when viewed from left atrium."
http://160.94.51.142/meded/cardio_lab03/_images/Slide13.jpg,"Mitral Valve Prolapse","Floppy mitral valve in Marfan's syndrome (left). Late stage of floppy mitral valve showing significant focal cuspal thickening (right)."
http://160.94.51.142/meded/cardio_lab03/_images/Slide14.jpg,"Mitral Valve Prolapse","Endocardial friction lesion (arrow) due to rubbing by elongated chordae of a floppy mitral valve."
http://160.94.51.142/meded/cardio_lab03/_images/Slide15.jpg,"Mitral Valve Prolapse","Floppy mitral valve: gaps in fibrosa (pink) are filled by spongiosal acid mucopolysaccharide (blue)."
http://160.94.51.142/meded/cardio_lab03/_images/Slide32.jpg,"Aortic Dissection","Diagrammatic representation of different etiologies of arterial aneurysm."
http://160.94.51.142/meded/cardio_lab03/_images/Slide33.jpg,"Aortic Dissection","There is a tear (arrow) located 7 cm above the aortic valve and proximal to the great vessels in this aorta with marked atherosclerosis. This is an aortic dissection."
http://160.94.51.142/meded/cardio_lab03/_images/Slide34.jpg,"Aortic Dissection","Dissecting aortic aneurysm (aortic dissection). This gross picture highlights a 6cm wide aortic intimal and partial medial tear just above the aortic valve. Most dissections start with an initial tear in the first 10cm of the aorta. Through this tear, blood enters and dissects down the laminar plain of the media. It often will re-enter the vessel lumen in the abdominal aorta or even lower (iliac or femoral arteries)."
http://160.94.51.142/meded/cardio_lab03/_images/Slide35.jpg,"Aortic Dissection","This aorta has been opened longitudinally to reveal an area of fairly limited dissection that is organizing. The red-brown thrombus can be seen on both sides of the section as it extends around the aorta. The intimal tear would have been at the left. This creates a \"double lumen\" to the aorta. This aorta shows severe atherosclerosis which, along with cystic medial necrosis and hypertension, is a risk factor for dissection."
http://160.94.51.142/meded/cardio_lab03/_images/Slide36.jpg,"Aortic Dissection","Dissecting aortic aneurysm. This is a segment of the abdominal aorta showing the two separated walls of the dissecting aneurysm (the blood has been removed). The media is separated easily, like two pages of a book."
http://160.94.51.142/meded/cardio_lab03/_images/Slide37.jpg,"Aortic Dissection","Syphilitic aneurysm of ascending aorta. This diagram shows how such an aneurysm may cause a hoarse voice by stretching the recurrent laryngeal nerve."
http://160.94.51.142/meded/cardio_lab03/_images/Slide38.jpg,"Aortic Dissection","Syphilitic aortitis with aortic dilatation limited to the ascending aorta. The damage to the vessel wall often extends into the aortic valve ring, causing severe aortic valve insufficiency. "
http://160.94.51.142/meded/resp_lab01/_images/Picture1.jpg,"Emphysema","A: Normal lung B: Centrilobular emphysema."
http://160.94.51.142/meded/resp_lab01/_images/Picture2.jpg,"Emphysema","A. Normal acinus. B. Centrilobular emphysema with dilatation that initially affects the respiratory bronchioles. C. Panacinar emphysema with intiail distention of the alveolus and alveolar ducts."
http://160.94.51.142/meded/resp_lab01/_images/Picture3.jpg,"Emphysema","Drawing representing A. Centrilobular emphysema, B. Panacinar emphysema."
http://160.94.51.142/meded/resp_lab01/_images/Picture4.jpg,"Emphysema","Left panel: normal lung. Right panel: centrilobular emphysema."
http://160.94.51.142/meded/resp_lab01/_images/Picture5.jpg,"Emphysema","Centrilobular emphysema."
http://160.94.51.142/meded/resp_lab01/_images/Picture6.jpg,"Emphysema","Emphysema showing rupture of septs and hyperdistention of alveolar sacs. ?Simplification? of the pulmonary parenchyma."
http://160.94.51.142/meded/resp_lab01/_images/Picture7.jpg,"Squamous Cell Carcinoma","Central Squamous Cell Carcinoma. This is a squamous cell carcinoma of the lung that is arising centrally in the lung (as most squamous cell carcinomas do). It is obstructing the right main bronchus. The neoplasm is very firm and has a pale white to tan cut surface. Histologic appearance of squamous cell carcinoma showing solid growth pattern and keratinization."
http://160.94.51.142/meded/resp_lab01/_images/Picture8.jpg,"Squamous Cell Carcinoma","Squamous cell carcinoma in a patient with centrilobular emphysema. Notice cavitation seen in the CT scan and resected specimen."
http://160.94.51.142/meded/resp_lab01/_images/Picture9.jpg,"Squamous Cell Carcinoma","Squamous cell carcinoma with keratinization and central necrosis leading to cavitation."
http://160.94.51.142/meded/resp_lab01/_images/Picture10.jpg,"Squamous Cell Carcinoma","Squamous Cell Carcinoma. Another feature of squamous cell carcinoma is intracellular bridging reminiscent of the desmosomes in the stratum spinosum of the epidermis. Also note the mitotic activity."
http://160.94.51.142/meded/resp_lab01/_images/Picture11.jpg,"Adenocarcinoma","Peripheral mass without cavitation in the right lung."
http://160.94.51.142/meded/resp_lab01/_images/Picture12.jpg,"Adenocarcinoma","An adenocarcinoma is identified by the formation of glands or the secretion of mucus by the neoplastic cells (or both)."
http://160.94.51.142/meded/resp_lab01/_images/Picture13.jpg,"Adenocarcinoma","Another example of adenocarcinoma. Notice the marked nuclear atypia."
http://160.94.51.142/meded/resp_lab01/_images/Picture14.jpg,"Adenocarcinoma","Immunohistochemical studies are of help in identifying a tumor as a primary neoplasm rather than a metastasis. As shown in this case most pulmonary adenocarcinomas are positive for CEA and cytokeratin 7 as well as express thyroid transcription factor 1. A metastatic adenocarcinoma of the colon would be CK20 positive and CK7 and TTF-1 negative."
http://160.94.51.142/meded/resp_lab01/_images/Picture15.jpg,"Adenocarcinoma","Lymphangitis spread: Upper panels: CT scan and cross section of the lung. Lower panels: Pleural surface and micro showing tumor within lymphatics."
http://160.94.51.142/meded/resp_lab01/_images/Picture16.jpg,"Adenocarcinoma","Bronchioloalveolar Carcinoma. CT scan showing a peripheral nodule indistinguishable from conventional adenocarcinomal. In this picture it resembles pneumonia. The characteristic of this tumor is that the neoplastic cells grow along pre-existing alveolar septa without invasion"
http://160.94.51.142/meded/resp_lab01/_images/Picture17.jpg,"Adenocarcinoma","There are two types of bronchioloalveolar carcinoma: Non mucinous (left panel). This type usually presents as a peripheral nodule amendable to surgical resection with an excellent survival. The mucinous (right panel) tends to spread aerogenously forming satellite nodules or produce the consolidation of the entire lobe."
http://160.94.51.142/meded/resp_lab01/_images/Picture18.jpg,"Small Cell Carcinoma","Small Cell Carcinoma. Central tumor which usually has spread to mediastinal lymph nodes (and throughout body) by the time of its diagnosis. The photo on the right shows additional detail of the central tumor."
http://160.94.51.142/meded/resp_lab01/_images/Picture19.jpg,"Small Cell Carcinoma","Small Cell Carcinoma. Small cells with very little cytoplasm. The nuclei do not have nucleoli. These cells are very fragile and frequently break. The nucleic acids derived from the broken nuclei produce the basophilic smearing in vascular structures that is illustrated in the insert (Azzopardi?s phenomenon)."
http://160.94.51.142/meded/resp_lab01/_images/Picture20.jpg,"Small Cell Carcinoma","Another example of small cell carcinoma."
http://160.94.51.142/meded/resp_lab01/_images/Picture21.jpg,"Small Cell Carcinoma","This tumor type expresses neuroendocrine markers such as synaptophysin and chromogranin. A cytokeratin stain, which is always positive, is frequently performed to differentiate this tumor from other neoplasms with a small round cell morphology such as lymphomas."
http://160.94.51.142/meded/resp_lab01/_images/Picture22.jpg,"Chondroid Hamartoma","Chondroid Hamartoma. Rubbery, lobulated mass with cartilaginous appearance."
http://160.94.51.142/meded/resp_lab01/_images/Picture23.jpg,"Chondroid Hamartoma","Histoplasma Granuloma. Round, laminated nodule with necrotic, fibrotic, or calcified center and fibrotic outer rim."
http://160.94.51.142/meded/resp_lab01/_images/Picture24.jpg,"Chondroid Hamartoma","Chondroid Hamartoma. Composed of cartilage, fat cells, and fibrous tissue."
http://160.94.51.142/meded/resp_lab01/_images/Picture25.jpg,"Chondroid Hamartoma","Histoplasma Granuloma. This histoplasma granuloma has a fibrotic center with a chronic inflammatory infiltrate at its periphery adjacent to uninvolved lung (right)."
http://160.94.51.142/meded/resp_lab01/_images/Picture26.jpg,"Chondroid Hamartoma","Granulomas at the periphery of the area of necrosis."
http://160.94.51.142/meded/resp_lab01/_images/Picture27.jpg,"Chondroid Hamartoma","Histoplasmosis. The organisms are easily seen on silver stains (GMS)."
http://160.94.51.142/meded/resp_lab01/_images/Picture28.jpg,"Asbestos Related Diseases","Asbestosis. Diffuse interstitial fibrosis with honeycombing. Nothing specific about gross pathology to distinguish asbestosis from other causes of diffuse interstitial fibrosis with honeycombing."
http://160.94.51.142/meded/resp_lab01/_images/Picture29.jpg,"Asbestos Related Diseases","Asbestos Body. Asbestos body - dumbbell shaped iron-encrusted clear asbestos fiber. Note the histiocytes in the central panel attempting to engulf the asbestos fiber."
http://160.94.51.142/meded/resp_lab01/_images/Picture30.jpg,"Asbestos Related Diseases","Xray showing peripheral pleural plaque. Gross : Pleural Plaque in patient exposed to Asbestos Pleural plaque on diaphragm. Symmetrical bilateral pleural plaques are usually caused by asbestos exposure."
